"Estado","Produto","Ano_Teste","Modelo","preprocess","R2_Treino","R2_Teste","Ordem","best_sw","input_size","nhid","actfun","kernel","epsilon","cost","size","decay","maxit","epochs"
"GO","anhydrous",2021,"an_elm","ts_norm_an",0.873342618754192,0.547815923587418,NA,15,9,17,"radbas",NA,NA,NA,NA,NA,NA,NA
"GO","anhydrous",2021,"an_svm","ts_norm_an",0.779432045484847,0.438886857828971,NA,9,7,NA,NA,"radial",0.05,8,NA,NA,NA,NA
"GO","anhydrous",2021,"an_mlp","ts_norm_an",0.94335565432244,0.930568307745324,NA,18,9,NA,NA,NA,NA,NA,3,0,700,NA
"GO","anhydrous",2021,"an_conv1d","ts_norm_an",0.939620960087598,0.84231609456721,NA,15,9,NA,NA,NA,NA,NA,NA,NA,NA,700
"GO","anhydrous",2021,"diff_lstm","ts_norm_diff",0.868241580602856,0.842102264821788,NA,18,9,NA,NA,NA,NA,NA,NA,NA,NA,700
"GO","anhydrous",2021,"diff_elm","ts_norm_diff",0.921311113241219,0.904626745252755,NA,12,7,20,"radbas",NA,NA,NA,NA,NA,NA,NA
"GO","anhydrous",2021,"diff_svm","ts_norm_diff",0.96156513410341,0.8121854660316,NA,15,6,NA,NA,"radial",0,5,NA,NA,NA,NA
"GO","anhydrous",2021,"diff_mlp","ts_norm_diff",0.944873399770676,0.544791340947438,NA,12,7,NA,NA,NA,NA,NA,3,0,700,NA
"GO","anhydrous",2021,"diff_conv1d","ts_norm_diff",0.994329452560718,0.940663897828185,NA,9,7,NA,NA,NA,NA,NA,NA,NA,NA,700
"GO","anhydrous",2021,"gmm_lstm","ts_norm_gminmax",0.860460131665193,0.842051156000107,NA,12,9,NA,NA,NA,NA,NA,NA,NA,NA,700
"GO","anhydrous",2021,"gmm_elm","ts_norm_gminmax",0.899666628562736,0.905325655674371,NA,15,9,18,"sig",NA,NA,NA,NA,NA,NA,NA
"GO","anhydrous",2021,"gmm_svm","ts_norm_gminmax",0.958491066287357,0.918570264868852,NA,15,7,NA,NA,"radial",0.05,10,NA,NA,NA,NA
"GO","anhydrous",2021,"gmm_mlp","ts_norm_gminmax",0.963635684269072,0.905347944311306,NA,12,7,NA,NA,NA,NA,NA,3,0,700,NA
"GO","anhydrous",2021,"gmm_conv1d","ts_norm_gminmax",0.977504341772596,0.775815652683002,NA,15,9,NA,NA,NA,NA,NA,NA,NA,NA,700
"GO","anhydrous",2022,"an_lstm","ts_norm_an",0.851081482746422,0.786467449643613,NA,12,8,NA,NA,NA,NA,NA,NA,NA,NA,700
"GO","anhydrous",2022,"an_elm","ts_norm_an",0.867766800691674,0.507040469666525,NA,12,6,20,"radbas",NA,NA,NA,NA,NA,NA,NA
"GO","anhydrous",2022,"an_svm","ts_norm_an",0.905811396050765,0.846907985431288,NA,9,8,NA,NA,"radial",0,7,NA,NA,NA,NA
"GO","anhydrous",2022,"an_mlp","ts_norm_an",0.667272374629546,0.227166947983152,NA,12,9,NA,NA,NA,NA,NA,2,0,700,NA
"GO","anhydrous",2022,"an_conv1d","ts_norm_an",0.916703598388555,0.721705782596067,NA,12,7,NA,NA,NA,NA,NA,NA,NA,NA,700
"GO","anhydrous",2022,"diff_lstm","ts_norm_diff",0.847895593901415,0.87710079232255,NA,12,10,NA,NA,NA,NA,NA,NA,NA,NA,700
"GO","anhydrous",2022,"diff_elm","ts_norm_diff",0.92293145758934,0.835326213634476,NA,12,7,20,"radbas",NA,NA,NA,NA,NA,NA,NA
"GO","anhydrous",2022,"diff_svm","ts_norm_diff",0.974573509044258,0.868678127067656,NA,15,7,NA,NA,"radial",0.1,8,NA,NA,NA,NA
"GO","anhydrous",2022,"diff_mlp","ts_norm_diff",0.919947908745506,0.675421431778401,NA,12,7,NA,NA,NA,NA,NA,2,0,700,NA
"GO","anhydrous",2022,"diff_conv1d","ts_norm_diff",0.998221719197055,0.829335075009374,NA,18,10,NA,NA,NA,NA,NA,NA,NA,NA,700
"GO","anhydrous",2022,"gmm_lstm","ts_norm_gminmax",-0.512497785347521,-0.267671478202812,NA,9,9,NA,NA,NA,NA,NA,NA,NA,NA,700
"GO","anhydrous",2022,"gmm_elm","ts_norm_gminmax",0.913375570446912,0.907583394545083,NA,18,6,20,"radbas",NA,NA,NA,NA,NA,NA,NA
"GO","anhydrous",2022,"gmm_svm","ts_norm_gminmax",0.961361001565816,0.928750944751586,NA,12,7,NA,NA,"radial",0.05,9,NA,NA,NA,NA
"GO","anhydrous",2022,"gmm_mlp","ts_norm_gminmax",0.948526560522922,0.914703484120171,NA,12,10,NA,NA,NA,NA,NA,2,0,700,NA
"GO","anhydrous",2022,"gmm_conv1d","ts_norm_gminmax",0.973832544141549,0.609456888660999,NA,12,9,NA,NA,NA,NA,NA,NA,NA,NA,700
"GO","anhydrous",2023,"an_lstm","ts_norm_an",0.843947752872853,0.878121097018391,NA,12,9,NA,NA,NA,NA,NA,NA,NA,NA,700
"GO","anhydrous",2023,"an_elm","ts_norm_an",0.630629682027488,-39.523404838485,NA,12,8,19,"radbas",NA,NA,NA,NA,NA,NA,NA
"GO","anhydrous",2023,"an_svm","ts_norm_an",0.826905275289364,0.551419663002406,NA,9,7,NA,NA,"radial",0.05,10,NA,NA,NA,NA
"GO","anhydrous",2023,"an_mlp","ts_norm_an",0.926381611534768,0.426267084399917,NA,18,10,NA,NA,NA,NA,NA,2,0,700,NA
"GO","anhydrous",2023,"an_conv1d","ts_norm_an",0.920889820960885,0.86855623647136,NA,15,7,NA,NA,NA,NA,NA,NA,NA,NA,700
"GO","anhydrous",2023,"diff_lstm","ts_norm_diff",0.837945379304704,0.814960527623289,NA,9,8,NA,NA,NA,NA,NA,NA,NA,NA,700
"GO","anhydrous",2023,"diff_elm","ts_norm_diff",0.908636835830435,0.825336611519648,NA,12,7,20,"sig",NA,NA,NA,NA,NA,NA,NA
"GO","anhydrous",2023,"diff_svm","ts_norm_diff",0.982596503676705,0.706189044283822,NA,18,10,NA,NA,"radial",0.15,10,NA,NA,NA,NA
"GO","anhydrous",2023,"diff_mlp","ts_norm_diff",0.934115741131293,0.923872305078102,NA,9,6,NA,NA,NA,NA,NA,3,0,700,NA
"GO","anhydrous",2023,"diff_conv1d","ts_norm_diff",0.996971435690712,0.382810308658787,NA,18,9,NA,NA,NA,NA,NA,NA,NA,NA,700
"GO","anhydrous",2023,"gmm_lstm","ts_norm_gminmax",0.867461068492634,0.840356724074955,NA,12,10,NA,NA,NA,NA,NA,NA,NA,NA,700
"GO","anhydrous",2023,"gmm_elm","ts_norm_gminmax",0.917971439435843,0.875393151256249,NA,15,8,19,"radbas",NA,NA,NA,NA,NA,NA,NA
"GO","anhydrous",2023,"gmm_svm","ts_norm_gminmax",0.955167499187636,0.85672222859626,NA,12,8,NA,NA,"radial",0.1,8,NA,NA,NA,NA
"GO","anhydrous",2023,"gmm_mlp","ts_norm_gminmax",0.950967225178394,0.809432709818129,NA,15,10,NA,NA,NA,NA,NA,2,0,700,NA
"GO","anhydrous",2023,"gmm_conv1d","ts_norm_gminmax",0.969349287862519,0.901500143716063,NA,15,6,NA,NA,NA,NA,NA,NA,NA,NA,700
"GO","hydrous",2019,"gmm_wavelet_lstm","ts_norm_gminmax",0.979809575846515,0.758979321650412,NA,12,9,NA,NA,NA,NA,NA,NA,NA,NA,700
"GO","hydrous",2019,"gmm_wavelet_elm","ts_norm_gminmax",0.999389065932043,0.770253924921664,NA,15,10,15,"tribas",NA,NA,NA,NA,NA,NA,NA
"GO","hydrous",2019,"gmm_wavelet_svm","ts_norm_gminmax",0.999191155323185,0.810454440235936,NA,12,10,NA,NA,"linear",0,10,NA,NA,NA,NA
